time,full_law_boundary_fraction,full_law_transfer_efficiency,full_law_edge_bulk_ratio,full_law_coherence,principal_branch_boundary_fraction,principal_branch_transfer_efficiency,principal_branch_edge_bulk_ratio,principal_branch_coherence,no_topology_feedback_boundary_fraction,no_topology_feedback_transfer_efficiency,no_topology_feedback_edge_bulk_ratio,no_topology_feedback_coherence,fixed_ruler_boundary_fraction,fixed_ruler_transfer_efficiency,fixed_ruler_edge_bulk_ratio,fixed_ruler_coherence
8.43,0.7537437449835312,0.6573366138158223,1.4912088694259458,0.9999992998518927,0.47528222321198327,0.3104392216046552,1.0,0.9999998473098914,0.4765764559493561,0.30959618340956646,1.0,1.0,0.7012131789258746,0.5383188270998723,1.195453856470841,0.9999997815688423
8.459999999999999,0.7088206785922503,0.5523832197145913,1.0,0.9999989073764395,0.47844226665767003,0.3083888144899807,1.0,0.9999998473098916,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7339655357345776,0.6045929857909313,1.0659954759296764,0.9999997128268426
8.49,0.6375617370186996,0.4437792239441922,2.0986243438168484,0.9999989073764396,0.47844226665767003,0.3083888144899807,1.0000000000000002,0.9999998473098914,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7133469636352576,0.5611054154991181,1.0,0.9999981032423612
8.52,0.7580071389737485,0.6646583307929665,1.7023500252052506,0.9999989122052462,0.4784422666576701,0.3083888144899807,1.004159991717939,0.9999998473098917,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.7012130236242942,0.5383185472959612,1.1532478264658823,0.9999981032423612
8.549999999999999,0.7291523315218411,0.5938488301459863,1.0,0.9999984818873746,0.47947826918834535,0.3090026055640736,1.0,0.9999998459324172,0.47844228094575797,0.30838882293830056,1.0,0.9999999999999999,0.7276532824358843,0.5905801711586891,1.2094595543555673,0.9999992575520367
8.58,0.6375616971231164,0.4437791750949651,2.046597749496878,0.9999984818873746,0.4784422665287718,0.30838881441376514,1.0,0.9999998459324171,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7359815132442351,0.6092095029023965,1.0,0.9999988673497157
8.61,0.7547549259206542,0.655844247544332,1.8217925137375999,0.999998631241564,0.4784422665287718,0.30838881441376514,1.0,0.9999998459324171,0.47844228094575786,0.3083888229383006,1.0,1.0,0.7012130943299104,0.5383186746848924,1.0,0.9999988673497155
8.64,0.7389385843282497,0.6161100852826161,1.0,0.9999981971341787,0.4784422665287718,0.30838881441376514,1.0,0.9999998459324172,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7012130943299105,0.5383186746848924,1.1592786721298005,0.9999988673497155
8.67,0.6375616704234919,0.44377914240323146,1.956527681420497,0.9999981971341789,0.4784422665287718,0.30838881441376514,1.0,0.9999998459324173,0.47844228094575797,0.30838882293830056,1.0000000000000002,0.9999999999999998,0.7285777955588214,0.5925917940452794,1.0,0.9999982183753683
8.7,0.7487824545275552,0.6402521399173731,2.0265874663546595,0.9999986178697902,0.4784422665287718,0.30838881441376514,1.0,0.9999998459324172,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999998,0.7012130342779718,0.5383185664904803,1.0,0.9999982183753682
8.73,0.753466617500222,0.6524170051237079,1.0,0.9999983052782965,0.4784422665287718,0.30838881441376514,1.0047307553603084,0.9999998459324173,0.4784422809457578,0.3083888229383006,1.0000000000000002,1.0,0.7012130342779715,0.5383185664904803,1.1617901488210733,0.9999982183753681
8.76,0.6375616805635257,0.44377915481895946,1.7409895866551315,0.9999983052782964,0.479620090824109,0.30908681952814787,1.0,0.999999844723734,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7289605746970452,0.5934286899174932,1.1799388063884202,0.9999990875196839
8.79,0.7324380720954469,0.6011414715583139,2.0524036327113775,0.9999989925050924,0.47844226641566845,0.308388814346889,0.9982773209050557,0.9999998447237343,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.7316872247594569,0.5994592353246201,0.9986315526326978,0.9999982216435714
8.82,0.7551247665153881,0.6568347839212164,1.0000000000000002,0.9999988753466255,0.4780120426412065,0.30866637262549856,0.9930812420215435,0.999999844723734,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.7009181706923937,0.538524783179317,1.0153138789871037,0.9999982216435712
8.85,0.6375617340154542,0.4437792202669375,1.3648451518905558,0.9999988753466256,0.4767100583153928,0.3095093982173737,0.9867451680483597,0.999999844723734,0.47844228094575797,0.30838882293830056,1.0,0.9999999999999998,0.7040393239127183,0.5459913330096852,1.1844270778613282,0.9999997103678938
8.879999999999999,0.6943191102357159,0.5261780387957882,2.0711946399458907,0.999999670226646,0.47511360917180584,0.3105493937135616,0.9816013220183659,0.9999998447237342,0.47844228094575797,0.30838882293830056,1.0000000000000004,0.9999999999999999,0.7321626130538879,0.6053180611677299,0.9906788502132471,0.99999987120231
8.91,0.756309767504972,0.6600287973249165,1.0137325295268225,0.9999997861648102,0.473810374264926,0.3114035725838022,0.9797838673150631,0.999999844723734,0.47844228094575786,0.3083888229383006,1.0000000000000002,1.0,0.6991924505709814,0.5397335112865814,0.9929127069088582,0.9999998712023099
